city,country,region,budget_numeric,spring_avg_temp,summer_avg_temp,autumn_avg_temp,winter_avg_temp,ideal_duration_days,avg_rating,annual_visitors,culture_norm,adventure_norm,nature_norm,beaches_norm,urban_norm,nightlife_norm,cuisine_norm,wellness_norm,seclusion_norm,rating_norm,annual_visitors_norm,ideal_duration_norm
Vientiane,Laos,asia,1,29.233333333333334,28.599999999999998,27.533333333333335,23.866666666666664,4.0,3.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.25,0.25,0.6666666666666666,0.3333333333333333,0.75,0.7,0.0,0.23529411764705882
Edinburgh,United Kingdom,europe,2,8.433333333333332,14.566666666666665,9.766666666666667,5.066666666666666,5.0,3.5,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.75,0.75,0.6666666666666666,0.3333333333333333,0.25,0.7,0.0,0.35294117647058826
Lusaka,Zambia,africa,1,22.8,20.666666666666668,27.333333333333332,25.133333333333336,5.0,3.5,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.5,0.25,0.3333333333333333,0.0,0.5,0.7,0.0,0.35294117647058826
Marrakesh,Morocco,africa,1,19.86666666666667,28.266666666666666,22.233333333333334,14.033333333333333,5.0,4.534020618556701,5.324948453608247,1.0,0.3333333333333333,0.3333333333333333,0.0,0.75,0.75,1.0,0.6666666666666666,0.25,0.9068041237113402,0.8878844248187618,0.35294117647058826
Palawan,Philippines,asia,1,28.166666666666668,27.933333333333334,27.96666666666667,27.066666666666666,8.666666666666666,3.5,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.25,0.25,0.3333333333333333,0.3333333333333333,1.0,0.7,0.0,0.784313725490196
Ohrid,North Macedonia,europe,1,10.933333333333332,21.866666666666664,13.466666666666667,4.466666666666667,4.0,3.5,1.0,0.6666666666666666,0.3333333333333333,1.0,0.5,0.25,0.5,0.3333333333333333,0.3333333333333333,0.75,0.7,0.0,0.23529411764705882
Algarve,Portugal,europe,2,17.066666666666666,23.7,19.53333333333333,13.566666666666668,5.0,3.5,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.7,0.0,0.35294117647058826
Bucharest,Romania,europe,1,12.366666666666667,24.133333333333336,13.366666666666665,2.4333333333333336,5.0,3.5,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.75,0.75,0.6666666666666666,0.3333333333333333,0.25,0.7,0.0,0.35294117647058826
Seychelles,Seychelles,africa,3,28.633333333333336,26.766666666666666,27.46666666666667,27.733333333333334,10.5,3.5,1.0,0.0,0.3333333333333333,1.0,1.0,0.25,0.25,0.6666666666666666,0.6666666666666666,1.0,0.7,0.0,1.0
Zurich,Switzerland,europe,3,9.9,19.566666666666666,10.6,2.6,5.0,3.5,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.25,0.7,0.0,0.35294117647058826
Dubai,United Arab Emirates,middle_east,3,28.633333333333336,36.33333333333333,30.866666666666664,21.766666666666666,6.0,3.5,1.0,0.6666666666666666,0.6666666666666666,0.0,0.75,1.0,1.0,0.6666666666666666,1.0,0.25,0.7,0.0,0.47058823529411764
Zanzibar,Tanzania,africa,2,27.766666666666666,25.933333333333337,26.73333333333333,28.46666666666667,8.666666666666666,3.5,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.25,0.5,0.6666666666666666,0.6666666666666666,0.75,0.7,0.0,0.784313725490196
Atlanta,United States,north_america,2,17.566666666666666,25.900000000000002,17.666666666666668,8.466666666666667,5.0,4.555128205128205,5.036153846153847,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.75,0.75,0.6666666666666666,0.3333333333333333,0.25,0.911025641025641,0.8285967277095662,0.35294117647058826
Thimphu,Bhutan,asia,3,13.933333333333332,20.033333333333335,15.0,7.166666666666667,10.5,3.5,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.25,0.25,0.3333333333333333,0.6666666666666666,1.0,0.7,0.0,1.0
Los Angeles,United States,north_america,3,16.533333333333335,21.5,19.966666666666665,14.5,8.666666666666666,4.555128205128205,5.036153846153847,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.75,1.0,1.0,0.6666666666666666,0.6666666666666666,0.25,0.911025641025641,0.8285967277095662,0.784313725490196
Savannah,United States,north_america,2,20.099999999999998,27.46666666666667,20.7,12.533333333333333,4.0,4.555128205128205,5.036153846153847,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,0.911025641025641,0.8285967277095662,0.23529411764705882
Bukhara,Uzbekistan,asia,1,18.0,29.566666666666666,14.9,3.9666666666666663,5.0,3.5,1.0,1.0,0.0,0.3333333333333333,0.0,0.5,0.25,0.3333333333333333,0.0,0.75,0.7,0.0,0.35294117647058826
Montreal,Canada,north_america,2,6.933333333333334,21.266666666666666,10.166666666666666,-5.566666666666666,5.0,4.531521739130436,4.660978260869565,1.0,0.3333333333333333,0.3333333333333333,0.25,1.0,0.75,1.0,0.3333333333333333,0.25,0.9063043478260872,0.7515755649559926,0.35294117647058826
Hanoi,Vietnam,asia,1,25.066666666666666,29.833333333333332,25.933333333333334,18.433333333333334,5.0,4.491489361702127,5.056914893617022,1.0,0.3333333333333333,0.3333333333333333,0.0,0.75,0.5,1.0,0.3333333333333333,0.25,0.8982978723404255,0.8328588387805311,0.35294117647058826
Perth,Australia,oceania,2,19.5,13.733333333333334,17.666666666666664,24.400000000000002,6.0,4.425609756097561,5.754756097560975,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,0.8851219512195122,0.9761212019334798,0.47058823529411764
Cardiff,United Kingdom,europe,2,10.033333333333333,16.400000000000002,12.033333333333333,6.733333333333334,5.0,3.5,1.0,0.6666666666666666,0.0,0.3333333333333333,0.25,0.75,0.75,0.3333333333333333,0.3333333333333333,0.25,0.7,0.0,0.35294117647058826
San Jose,United States,north_america,3,15.066666666666668,20.333333333333332,17.400000000000002,11.366666666666667,5.0,4.555128205128205,5.036153846153847,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.25,0.75,0.5,0.3333333333333333,0.3333333333333333,0.25,0.911025641025641,0.8285967277095662,0.35294117647058826
Orlando,United States,north_america,2,23.433333333333334,28.0,24.299999999999997,17.5,6.0,4.555128205128205,5.036153846153847,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.75,0.75,0.3333333333333333,0.3333333333333333,0.25,0.911025641025641,0.8285967277095662,0.47058823529411764
Sighisoara,Romania,europe,1,9.799999999999999,20.5,9.9,1.0666666666666667,3.0,3.5,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.25,0.25,0.3333333333333333,0.0,0.75,0.7,0.0,0.11764705882352941
Vancouver,Canada,north_america,3,10.666666666666666,18.7,11.533333333333333,5.133333333333333,8.666666666666666,4.531521739130436,4.660978260869565,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.75,0.6666666666666666,0.6666666666666666,0.5,0.9063043478260872,0.7515755649559926,0.784313725490196
Keswick,United Kingdom,europe,2,9.1,15.466666666666669,10.533333333333333,5.3999999999999995,4.0,3.5,1.0,0.3333333333333333,0.6666666666666666,1.0,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,0.75,0.7,0.0,0.23529411764705882
Bologna,Italy,europe,2,13.933333333333332,25.3,15.4,5.466666666666666,5.0,4.504255319148936,5.6115957446808515,1.0,0.0,0.3333333333333333,0.0,0.75,0.5,1.0,0.3333333333333333,0.25,0.9008510638297873,0.9467312915247735,0.35294117647058826
Isle of Skye,United Kingdom,europe,2,8.799999999999999,13.733333333333334,10.633333333333333,6.166666666666667,6.0,3.5,1.0,0.3333333333333333,0.6666666666666666,1.0,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.7,0.0,0.47058823529411764
Guimarães,Portugal,europe,2,14.6,19.099999999999998,16.566666666666666,11.4,3.0,3.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.5,0.25,0.6666666666666666,0.3333333333333333,0.5,0.7,0.0,0.11764705882352941
Macau,China,asia,2,23.066666666666666,28.833333333333332,25.599999999999998,17.066666666666666,5.0,4.453333333333333,4.928888888888888,0.6666666666666666,0.3333333333333333,0.0,0.25,1.0,1.0,0.6666666666666666,0.3333333333333333,0.25,0.8906666666666666,0.8065759138418425,0.35294117647058826
Salento,Colombia,south_america,1,22.46666666666667,22.899999999999995,22.366666666666664,22.633333333333336,4.0,3.5,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.25,0.25,0.6666666666666666,0.3333333333333333,0.75,0.7,0.0,0.23529411764705882
Zagreb,Croatia,europe,2,13.700000000000001,24.3,13.700000000000001,4.566666666666666,5.0,3.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.75,0.5,0.6666666666666666,0.3333333333333333,0.25,0.7,0.0,0.35294117647058826
Quito,Ecuador,south_america,1,13.933333333333332,13.733333333333334,14.233333333333334,14.0,6.0,3.5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.25,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,0.7,0.0,0.47058823529411764
San Salvador,El Salvador,north_america,1,24.333333333333332,23.73333333333333,23.366666666666664,22.899999999999995,5.0,3.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.6666666666666666,0.0,0.25,0.7,0.0,0.35294117647058826
Suva,Fiji,oceania,2,26.0,23.599999999999998,24.899999999999995,26.866666666666664,6.0,3.5,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.25,0.7,0.0,0.47058823529411764
Toulouse,France,europe,2,13.333333333333334,22.7,15.299999999999999,7.433333333333334,5.0,4.54125,5.251250000000001,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.75,0.75,0.6666666666666666,0.3333333333333333,0.25,0.90825,0.8727546007771834,0.35294117647058826
Frankfurt,Germany,europe,2,11.533333333333333,20.933333333333334,11.966666666666667,4.433333333333334,5.0,4.433333333333334,4.982314814814815,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.75,0.6666666666666666,0.3333333333333333,0.25,0.8866666666666667,0.8175439168180574,0.35294117647058826
Accra,Ghana,africa,1,28.933333333333334,26.3,27.3,28.866666666666664,5.0,3.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.6666666666666666,0.3333333333333333,0.25,0.7,0.0,0.35294117647058826
Cayenne,French Guiana,south_america,2,25.066666666666666,25.633333333333336,26.96666666666667,24.833333333333332,4.0,3.5,1.0,0.3333333333333333,0.6666666666666666,1.0,0.5,0.25,0.25,0.3333333333333333,0.0,0.75,0.7,0.0,0.23529411764705882
Launceston,Australia,oceania,2,12.766666666666666,7.633333333333333,12.033333333333331,17.666666666666668,4.0,4.425609756097561,5.754756097560975,0.3333333333333333,0.6666666666666666,1.0,0.25,0.5,0.25,0.3333333333333333,0.3333333333333333,0.75,0.8851219512195122,0.9761212019334798,0.23529411764705882
Valparaíso,Chile,south_america,2,14.199999999999998,11.1,13.0,16.46666666666667,4.0,3.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.75,0.75,0.6666666666666666,0.3333333333333333,0.25,0.7,0.0,0.23529411764705882
Colmar,France,europe,2,11.466666666666667,20.900000000000002,12.200000000000001,4.533333333333334,4.0,4.54125,5.251250000000001,0.6666666666666666,0.0,0.3333333333333333,0.0,0.25,0.25,0.6666666666666666,0.3333333333333333,0.75,0.90825,0.8727546007771834,0.23529411764705882
Bratislava,Slovakia,europe,2,11.566666666666668,22.233333333333334,11.700000000000001,2.533333333333333,4.0,3.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.7,0.0,0.23529411764705882
Hong Kong,Hong Kong,asia,3,24.0,29.53333333333333,26.3,18.099999999999998,6.0,3.5,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,1.0,1.0,1.0,0.3333333333333333,0.25,0.7,0.0,0.47058823529411764
Trinidad,Cuba,north_america,1,26.96666666666667,28.933333333333337,27.7,24.866666666666664,4.0,3.5,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5,0.25,0.5,0.6666666666666666,0.3333333333333333,0.75,0.7,0.0,0.23529411764705882
Plovdiv,Bulgaria,europe,1,13.166666666666666,24.53333333333333,14.633333333333335,4.2,4.0,3.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,0.7,0.0,0.23529411764705882
Maui,United States,oceania,3,23.366666666666664,25.733333333333334,25.433333333333334,22.633333333333336,8.666666666666666,4.555128205128205,5.036153846153847,0.3333333333333333,0.6666666666666666,1.0,1.0,0.25,0.5,0.6666666666666666,0.6666666666666666,0.75,0.911025641025641,0.8285967277095662,0.784313725490196
Khiva,Uzbekistan,asia,1,16.133333333333333,28.333333333333332,12.166666666666666,0.39999999999999997,4.0,3.5,1.0,1.0,0.0,0.3333333333333333,0.0,0.25,0.25,0.3333333333333333,0.0,0.75,0.7,0.0,0.23529411764705882
Belize City,Belize,north_america,2,28.0,29.0,27.533333333333335,25.099999999999998,4.0,3.5,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.3333333333333333,0.25,0.7,0.0,0.23529411764705882
Harare,Zimbabwe,africa,1,19.099999999999998,15.6,21.766666666666666,21.5,6.0,3.5,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.5,0.25,0.3333333333333333,0.0,0.5,0.7,0.0,0.47058823529411764
Ubud,Indonesia,asia,1,28.233333333333334,26.866666666666664,27.73333333333333,28.066666666666666,5.0,3.5,1.0,0.6666666666666666,0.3333333333333333,1.0,0.25,0.25,0.25,0.6666666666666666,1.0,0.75,0.7,0.0,0.35294117647058826
Punta del Este,Uruguay,south_america,2,17.566666666666666,11.433333333333332,16.3,22.3,5.0,3.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.75,1.0,0.6666666666666666,0.3333333333333333,0.25,0.7,0.0,0.35294117647058826
Rapa Nui,Chile,south_america,3,22.0,18.400000000000002,19.26666666666667,22.966666666666665,10.5,3.5,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5,0.0,0.25,0.3333333333333333,0.0,1.0,0.7,0.0,1.0
Cork,Ireland,europe,2,8.799999999999999,14.700000000000001,10.766666666666667,6.433333333333334,4.0,3.5,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.25,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,0.7,0.0,0.23529411764705882
Batumi,Georgia,asia,1,13.200000000000001,23.366666666666664,17.166666666666668,8.866666666666665,5.0,3.5,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.5,0.5,0.6666666666666666,0.3333333333333333,0.25,0.7,0.0,0.35294117647058826
Vladivostok,Russia,asia,2,5.8,18.233333333333334,8.500000000000002,-9.366666666666667,6.0,3.5,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.25,0.5,0.5,0.3333333333333333,0.0,0.5,0.7,0.0,0.47058823529411764
Murmansk,Russia,asia,2,0.19999999999999987,12.566666666666668,1.9666666666666668,-9.833333333333332,6.0,3.5,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.5,0.25,0.0,0.0,0.75,0.7,0.0,0.47058823529411764
Moscow,Russia,asia,2,6.633333333333333,18.866666666666664,6.466666666666668,-4.6000000000000005,6.0,3.5,1.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.75,0.6666666666666666,0.3333333333333333,0.25,0.7,0.0,0.47058823529411764
St Petersburg,Russia,asia,2,5.766666666666667,17.833333333333332,6.966666666666666,-3.266666666666667,5.0,3.5,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.75,0.6666666666666666,0.3333333333333333,0.25,0.7,0.0,0.35294117647058826
Caye Caulker,Belize,north_america,1,27.96666666666667,29.0,27.533333333333335,25.133333333333336,4.0,3.5,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.25,0.5,0.6666666666666666,0.3333333333333333,0.75,0.7,0.0,0.23529411764705882
Fort Lauderdale,United States,north_america,2,25.166666666666668,28.733333333333334,26.53333333333333,21.7,5.0,4.555128205128205,5.036153846153847,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.25,0.911025641025641,0.8285967277095662,0.35294117647058826
Abu Dhabi,United Arab Emirates,middle_east,3,28.53333333333333,36.06666666666666,30.833333333333332,21.566666666666666,6.0,3.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.75,1.0,0.5,0.6666666666666666,0.6666666666666666,0.25,0.7,0.0,0.47058823529411764
Casablanca,Morocco,africa,1,18.2,23.46666666666667,20.766666666666666,14.933333333333332,5.0,4.534020618556701,5.324948453608247,0.6666666666666666,0.3333333333333333,0.0,0.5,0.75,0.75,0.6666666666666666,0.3333333333333333,0.25,0.9068041237113402,0.8878844248187618,0.35294117647058826
Meknes,Morocco,africa,1,16.099999999999998,25.46666666666667,19.366666666666667,11.266666666666667,4.0,4.534020618556701,5.324948453608247,0.6666666666666666,0.0,0.3333333333333333,0.0,0.5,0.25,0.6666666666666666,0.3333333333333333,0.5,0.9068041237113402,0.8878844248187618,0.23529411764705882
Gold Coast,Australia,oceania,2,21.066666666666666,16.400000000000002,20.400000000000002,24.366666666666664,5.0,4.425609756097561,5.754756097560975,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.75,0.75,0.6666666666666666,0.3333333333333333,0.25,0.8851219512195122,0.9761212019334798,0.35294117647058826
Rarotonga,Cook Islands,oceania,2,25.900000000000002,23.066666666666666,23.7,26.366666666666664,6.0,3.5,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.25,0.25,0.3333333333333333,0.6666666666666666,1.0,0.7,0.0,0.47058823529411764
Funafuti,Tuvalu,oceania,3,29.233333333333334,28.966666666666665,29.099999999999998,29.0,10.5,3.5,1.0,0.0,0.0,0.3333333333333333,0.75,0.0,0.0,0.0,0.0,1.0,0.7,0.0,1.0
Playa del Carmen,Mexico,north_america,2,27.46666666666667,28.733333333333334,27.266666666666666,24.96666666666667,5.0,4.49,5.368777777777778,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.5,0.75,0.6666666666666666,0.6666666666666666,0.25,0.898,0.8968823064577887,0.35294117647058826
Sharm El Sheikh,Egypt,africa,2,24.133333333333336,32.766666666666666,26.066666666666666,15.766666666666666,5.0,4.486363636363636,5.2176136363636365,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.5,0.75,0.3333333333333333,0.6666666666666666,0.5,0.8972727272727272,0.8658492691412996,0.35294117647058826
Ayers Rock,Australia,oceania,3,22.53333333333333,14.766666666666666,24.133333333333336,30.566666666666666,6.0,4.425609756097561,5.754756097560975,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.8851219512195122,0.9761212019334798,0.47058823529411764
Moorea,French Polynesia,oceania,3,27.166666666666668,25.599999999999998,26.266666666666666,27.099999999999998,6.0,3.5,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.25,0.25,0.6666666666666666,1.0,0.75,0.7,0.0,0.47058823529411764
Salzburg,Austria,europe,2,9.9,19.766666666666666,10.533333333333333,2.0,5.0,3.5,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,0.7,0.0,0.35294117647058826
Turin,Italy,europe,2,12.033333333333331,23.0,13.633333333333333,3.866666666666667,5.0,4.504255319148936,5.6115957446808515,1.0,0.0,0.3333333333333333,0.0,0.75,0.5,0.6666666666666666,0.3333333333333333,0.25,0.9008510638297873,0.9467312915247735,0.35294117647058826
Lugano,Switzerland,europe,3,12.633333333333333,22.73333333333333,13.299999999999999,4.533333333333334,5.0,3.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.5,0.5,0.6666666666666666,0.6666666666666666,0.75,0.7,0.0,0.35294117647058826
Goa,India,asia,2,29.166666666666668,26.900000000000002,27.566666666666666,26.7,5.0,4.533333333333334,5.391954022988505,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.5,1.0,0.6666666666666666,0.3333333333333333,0.5,0.9066666666666668,0.9016402422734668,0.35294117647058826
Islamabad,Pakistan,asia,2,23.833333333333332,30.2,22.833333333333332,12.4,5.0,3.5,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.5,0.25,0.6666666666666666,0.3333333333333333,0.75,0.7,0.0,0.35294117647058826
Fortaleza,Brazil,south_america,2,27.599999999999998,27.233333333333334,27.866666666666664,28.0,5.0,4.491011235955057,5.5591011235955055,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.5,0.75,0.6666666666666666,0.3333333333333333,0.25,0.8982022471910114,0.9359544795122382,0.35294117647058826
Antofagasta,Chile,south_america,2,17.5,14.333333333333334,15.733333333333334,19.833333333333332,4.0,3.5,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,0.25,0.3333333333333333,0.0,0.5,0.7,0.0,0.23529411764705882
Bariloche,Argentina,south_america,2,8.933333333333332,2.9,8.333333333333334,15.333333333333334,8.666666666666666,4.452941176470587,5.008823529411765,0.3333333333333333,1.0,1.0,0.25,0.5,0.5,0.6666666666666666,0.3333333333333333,0.75,0.8905882352941173,0.8229859874149822,0.784313725490196
Quebec City,Canada,north_america,2,4.333333333333333,19.299999999999997,8.533333333333333,-7.866666666666667,5.0,4.531521739130436,4.660978260869565,1.0,0.3333333333333333,0.6666666666666666,0.25,0.75,0.5,0.6666666666666666,0.3333333333333333,0.5,0.9063043478260872,0.7515755649559926,0.35294117647058826
Zion National Park,United States,north_america,2,12.433333333333332,26.0,13.899999999999999,2.566666666666667,6.0,4.555128205128205,5.036153846153847,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.75,0.911025641025641,0.8285967277095662,0.47058823529411764
Espiritu Santo,Vanuatu,oceania,2,26.766666666666666,25.23333333333333,26.099999999999998,27.333333333333332,6.0,3.5,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.75,0.7,0.0,0.47058823529411764
Kota Kinabalu,Malaysia,asia,2,28.333333333333332,28.0,27.633333333333336,27.366666666666664,5.0,3.5,1.0,0.3333333333333333,0.6666666666666666,1.0,0.75,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,0.7,0.0,0.35294117647058826
Lake Tahoe,United States,north_america,3,5.7,16.8,7.733333333333333,-0.9333333333333335,5.0,4.555128205128205,5.036153846153847,0.0,1.0,1.0,0.5,0.25,0.5,0.3333333333333333,0.6666666666666666,0.75,0.911025641025641,0.8285967277095662,0.35294117647058826
Antalya,Turkey,asia,2,17.766666666666666,28.5,21.900000000000002,11.700000000000001,6.0,3.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.7,0.0,0.47058823529411764
Cappadocia,Turkey,asia,2,11.666666666666666,22.833333333333332,14.133333333333333,2.6,6.0,3.5,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.25,0.25,0.6666666666666666,0.3333333333333333,0.75,0.7,0.0,0.47058823529411764
Sidi Bou Said,Tunisia,africa,1,17.7,27.8,21.733333333333334,13.033333333333333,2.0,3.5,1.0,0.6666666666666666,0.0,0.3333333333333333,0.75,0.25,0.5,0.6666666666666666,0.3333333333333333,0.75,0.7,0.0,0.0
Tehran,Iran,middle_east,1,18.466666666666665,30.900000000000002,19.333333333333332,7.0,6.0,3.5,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.75,0.5,0.6666666666666666,0.3333333333333333,0.25,0.7,0.0,0.47058823529411764
Byron Bay,Australia,oceania,2,19.666666666666668,15.033333333333333,19.366666666666667,23.099999999999998,5.0,4.425609756097561,5.754756097560975,0.3333333333333333,0.6666666666666666,1.0,1.0,0.25,0.5,0.6666666666666666,1.0,0.5,0.8851219512195122,0.9761212019334798,0.35294117647058826
Port Douglas,Australia,oceania,3,25.86666666666667,22.666666666666668,25.099999999999998,27.366666666666664,5.0,4.425609756097561,5.754756097560975,0.3333333333333333,0.6666666666666666,1.0,1.0,0.25,0.25,0.6666666666666666,0.6666666666666666,0.75,0.8851219512195122,0.9761212019334798,0.35294117647058826
Tahiti,French Polynesia,oceania,3,27.166666666666668,25.599999999999998,26.266666666666666,27.099999999999998,10.5,3.5,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.25,0.25,0.6666666666666666,1.0,1.0,0.7,0.0,1.0
Santa Cruz de la Sierra,Bolivia,south_america,1,24.666666666666668,22.366666666666664,27.03333333333333,27.333333333333332,5.0,3.5,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.7,0.0,0.35294117647058826
Montego Bay,Jamaica,north_america,2,27.166666666666668,28.8,27.96666666666667,26.2,5.0,3.5,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.5,0.75,0.6666666666666666,0.3333333333333333,0.5,0.7,0.0,0.35294117647058826
Acapulco,Mexico,north_america,2,28.099999999999998,29.133333333333336,28.46666666666667,27.3,5.0,4.49,5.368777777777778,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.75,0.5,0.75,0.6666666666666666,0.3333333333333333,0.25,0.898,0.8968823064577887,0.35294117647058826
Manuel Antonio National Park,Costa Rica,north_america,2,21.733333333333334,21.433333333333334,21.033333333333335,20.833333333333332,4.0,3.5,1.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.75,0.7,0.0,0.23529411764705882
Kuwait City,Kuwait,middle_east,3,26.966666666666665,39.400000000000006,28.933333333333337,15.366666666666665,5.0,3.5,1.0,0.3333333333333333,0.0,0.0,0.5,0.75,0.5,0.6666666666666666,0.3333333333333333,0.25,0.7,0.0,0.35294117647058826
Uluru,Australia,oceania,3,22.53333333333333,14.766666666666666,24.133333333333336,30.566666666666666,6.0,4.425609756097561,5.754756097560975,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.8851219512195122,0.9761212019334798,0.47058823529411764
Lautoka,Fiji,oceania,2,26.166666666666668,24.066666666666666,25.8,27.166666666666668,4.0,3.5,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.25,0.25,0.3333333333333333,0.6666666666666666,0.75,0.7,0.0,0.23529411764705882
Nadi,Fiji,oceania,2,26.166666666666668,24.066666666666666,25.8,27.166666666666668,5.0,3.5,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.25,0.5,0.3333333333333333,0.6666666666666666,0.75,0.7,0.0,0.35294117647058826
Lausanne,Switzerland,europe,3,9.033333333333333,18.8,10.266666666666666,2.1333333333333333,5.0,3.5,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.75,0.5,0.6666666666666666,0.6666666666666666,0.5,0.7,0.0,0.35294117647058826
Vilamoura,Portugal,europe,2,17.066666666666666,23.7,19.53333333333333,13.566666666666668,4.0,3.5,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.7,0.0,0.23529411764705882
